Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
Argentina,2022,"Ketones; acyclic, without other oxygen function, acetone",Export,7338.6,540.22,Weight in kilograms,540.22,29
Argentina,2022,"Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)",Import,4758005.95,2057189.186,Weight in kilograms,2057189.186,29
Argentina,2022,"Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)",Import,723269.88,303512.072,Weight in kilograms,303512.072,29
Argentina,2022,"Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1",Export,6365.63,55.47,Weight in kilograms,55.47,29
Argentina,2022,"Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1",Import,1313374.5,167213.591,Weight in kilograms,167213.591,29
Argentina,2022,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones",Import,2497682.38,991556.05,Weight in kilograms,991556.05,29
Argentina,2022,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones",Import,1234543.95,,No Quantity,,29
Argentina,2022,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones",Export,15529.37,550.67,Weight in kilograms,550.67,29
Argentina,2022,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones",Export,104116.72,10066.8,Weight in kilograms,10066.8,29
Argentina,2022,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones",Import,6950811.15,414150.13,Weight in kilograms,414150.13,29
Argentina,2022,"Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)",Import,1779516.22,,No Quantity,,29
Argentina,2022,Ketone-alcohols and ketone-aldehydes,Import,1191866.03,,No Quantity,,29
Argentina,2022,Ketone-phenols and ketones with other oxygen function,Import,2925155.13,148802.959,Weight in kilograms,148802.959,29
Argentina,2022,Quinones; anthraquinone,Import,1311814.42,348900.0,Weight in kilograms,348900.0,29
Argentina,2022,Quinones; coenzyme Q10 (ubidecarenone (INN)),Import,435468.01,1126.98,Weight in kilograms,1126.98,29
Argentina,2022,Quinones; other than anthraquinone and coenzyme Q10 (ubidecarenone (INN)),Import,349808.63,5134.05,Weight in kilograms,5134.05,29
Argentina,2022,"Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives, other than chlordecone (ISO)",Import,758291.59,,No Quantity,,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; formic acid,Import,13612363.17,9795177.103,Weight in kilograms,9795177.103,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; salts of formic acids,Import,5236001.62,,No Quantity,,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; esters of formic acid,Import,199142.05,13106.22,Weight in kilograms,13106.22,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; esters of formic acid,Export,4953.69,182.0,Weight in kilograms,182.0,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; acetic acid,Export,49293.6,28187.2,Weight in kilograms,28187.2,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; acetic acid,Import,11527536.37,8887582.227,Weight in kilograms,8887582.227,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; acetic anhydride,Import,1618357.91,770908.2,Weight in kilograms,770908.2,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2,Import,834900.72,176785.652,Weight in kilograms,176785.652,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2,Export,9633.37,328.0,Weight in kilograms,328.0,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; ethyl acetate,Import,16309987.59,12015720.093,Weight in kilograms,12015720.093,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; vinyl acetate,Import,10479454.92,,No Quantity,,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; n-butyl acetate,Import,4358983.47,,No Quantity,,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; dinoseb (ISO) acetate,Import,201.68,5.0,Weight in kilograms,5.0,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3,Import,23943900.82,,No Quantity,,29
Argentina,2022,Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3,Export,579199.32,106523.8,Weight in kilograms,106523.8,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters",Import,13801910.2,,No Quantity,,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters",Import,7895583.89,4833218.398,Weight in kilograms,4833218.398,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters",Export,3261.62,302.02,Weight in kilograms,302.02,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters",Import,5742415.41,,No Quantity,,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters",Export,29354.41,875.32,Weight in kilograms,875.32,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters",Import,7088719.68,,No Quantity,,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters",Export,1024169.02,312581.1,Weight in kilograms,312581.1,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915",Import,14823241.59,,No Quantity,,29
Argentina,2022,"Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915",Export,130070.72,37990.0,Weight in kilograms,37990.0,29
Argentina,2022,Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts,Import,5890804.97,2441817.314,Weight in kilograms,2441817.314,29
Argentina,2022,Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid,Import,38300172.08,14456578.469,Weight in kilograms,14456578.469,29
Argentina,2022,Acids; unsaturated acyclic monocarboxylic acids; methacrylic acid and its salts,Import,376621.34,94921.295,Weight in kilograms,94921.295,29
Argentina,2022,Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid,Import,6133239.25,,No Quantity,,29
Argentina,2022,"Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters",Import,597579.27,,No Quantity,,29
Argentina,2022,"Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters",Export,8018.15,849.0,Weight in kilograms,849.0,29
Argentina,2022,"Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1",Import,17122800.56,,No Quantity,,29
Argentina,2022,"Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1",Export,30414.9,1259.16,Weight in kilograms,1259.16,29
Argentina,2022,"Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",Import,25690000.22,466243.32,Weight in kilograms,466243.32,29
Argentina,2022,"Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters",Import,4309915.26,,No Quantity,,29
Argentina,2022,"Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters",Export,426677.18,177651.9,Weight in kilograms,177651.9,29
Argentina,2022,"Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride",Import,775880.44,146858.18,Weight in kilograms,146858.18,29
Argentina,2022,"Acids; aromatic monocarboxylic acids, phenylacetic acid and its salts",Import,16027.98,459.0,Weight in kilograms,459.0,29
Argentina,2022,"Acids; aromatic monocarboxylic acids, and their anhydrides, halides, peroxides, peroxyacids and their derivatives, other than benzoic acid, its salts and esters, benzoyl peroxide and benzoyl chloride, phenylacetic acid and its salts",Import,19287861.8,,No Quantity,,29
Argentina,2022,"Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters",Import,945599.46,,No Quantity,,29
Argentina,2022,"Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters",Export,4115.85,1991.0,Weight in kilograms,1991.0,29
Argentina,2022,"Acids; acyclic polycarboxylic acids; adipic acid, its salts and esters",Import,5777914.46,2625283.79,Weight in kilograms,2625283.79,29
Argentina,2022,"Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters",Import,603607.49,88240.214,Weight in kilograms,88240.214,29
Argentina,2022,Acids; acyclic polycarboxylic acids; maleic anhydride,Import,461015.66,,No Quantity,,29
Argentina,2022,Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1,Import,5087597.44,,No Quantity,,29
Argentina,2022,Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1,Export,57286.25,2908.92,Weight in kilograms,2908.92,29
Argentina,2022,"Acids; cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives",Import,1043689.16,,No Quantity,,29
Argentina,2022,Acids; aromatic polycarboxylic acids; dioctyl orthophthalates,Import,2548516.09,,No Quantity,,29
Argentina,2022,Acids; aromatic polycarboxylic acids; dinonyl or didecyl orthophthalates,Import,3548763.1,,No Quantity,,29
Argentina,2022,Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids,Import,683931.94,168352.683,Weight in kilograms,168352.683,29
Argentina,2022,Acids; aromatic polycarboxylic acids; phthalic anhydride,Import,1823886.03,1200803.5,Weight in kilograms,1200803.5,29
Argentina,2022,Acids; aromatic polycarboxylic acids; terephthalic acid and its salts,Import,181990081.05,164308006.7,Weight in kilograms,164308006.7,29
Argentina,2022,Acids; aromatic polycarboxylic acids; dimethyl terephthalate,Import,852.94,140.0,Weight in kilograms,140.0,29
Argentina,2022,Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3,Import,10337438.78,,No Quantity,,29
Argentina,2022,Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3,Export,80.66,1.6,Weight in kilograms,1.6,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters",Import,6296262.52,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters",Export,8107.71,2221.5,Weight in kilograms,2221.5,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid",Import,966575.76,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid",Import,1220143.75,918428.919,Weight in kilograms,918428.919,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid",Export,362673.06,108026.75,Weight in kilograms,108026.75,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid",Import,70060360.43,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid",Export,715472.67,198237.64,Weight in kilograms,198237.64,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid",Export,184310.79,38357.62,Weight in kilograms,38357.62,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid",Import,11896594.74,4961105.354,Weight in kilograms,4961105.354,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters",Import,1226185.12,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters",Export,60985.86,3378.48,Weight in kilograms,3378.48,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), 2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)",Import,116078.0,2150.0,Weight in kilograms,2150.0,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters",Export,4951.47,1081.0,Weight in kilograms,1081.0,29
Argentina,2022,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters",Import,8181466.71,1360716.48,Weight in kilograms,1360716.48,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts",Import,199970.81,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), o-acetylsalicylic acid, its salts and esters",Import,1557317.77,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2",Import,3846249.14,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2",Export,12823.11,1205.51,Weight in kilograms,1205.51,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2",Import,5089671.82,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2",Export,223542.39,28595.0,Weight in kilograms,28595.0,29
Argentina,2022,"Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives",Import,3773335.0,211755.53,Weight in kilograms,211755.53,29
Argentina,2022,"Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)",Import,78968968.81,,No Quantity,,29
Argentina,2022,"Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)",Export,9022804.64,3060335.01,Weight in kilograms,3060335.01,29
Argentina,2022,"Esters; phosphoric, and their salts, including lactophosphates, their halogenated, sulphonated, nitrated or nitrosated derivatives; other than tris(2,3-dibromopropyl) phosphate",Import,5477406.83,,No Quantity,,29
Argentina,2022,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),Import,343112.45,,No Quantity,,29
Argentina,2022,"Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",Export,49932.32,8000.0,Weight in kilograms,8000.0,29
Argentina,2022,"Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",Import,4731559.8,974015.268,Weight in kilograms,974015.268,29
Argentina,2022,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",Import,7463138.44,,No Quantity,,29
Argentina,2022,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",Export,3804.54,268.5,Weight in kilograms,268.5,29
Argentina,2022,"Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts",Import,7847779.96,5966581.043,Weight in kilograms,5966581.043,29
Argentina,2022,"Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1",Import,16308735.16,,No Quantity,,29
Argentina,2022,"Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts",Import,535656.3,,No Quantity,,29
Argentina,2022,"Amine-function compounds; acyclic polyamines and their derivatives, hexamethylenediamine and its salts",Import,112747.63,21820.1,Weight in kilograms,21820.1,29
Argentina,2022,"Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2",Import,10516134.22,2432249.859,Weight in kilograms,2432249.859,29
Argentina,2022,"Amine-function compounds; cyclanic, cyclenic or cycloterpenic mono- or polyamines and their derivatives; salts thereof",Import,2518326.54,,No Quantity,,29
Argentina,2022,"Amine-function compounds; aromatic monoamines and their derivatives, aniline and its salts",Import,2229.15,,No Quantity,,29
Argentina,2022,"Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts",Import,888696.68,,No Quantity,,29
Argentina,2022,"Amine-function compounds; aromatic monoamines and their derivatives, toluidines and their derivatives; salts thereof",Import,3176463.71,,No Quantity,,29
Argentina,2022,"Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof",Import,59554.25,,No Quantity,,29
Argentina,2022,"Amine-function compounds; aromatic monoamines and their derivatives; 1-naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthaylamine) and their derivatives; salts thereof",Import,10921.09,326.5,Weight in kilograms,326.5,29
Argentina,2022,"Amine-function compounds; aromatic monoamines and derivatives; amfetamine (INN), benzfetamine (INN), dexamfetamine (INN), etilamfetamine (INN), fencamfamin (INN), lefetamine (INN), levamfetamine (INN), mefenorex (INN) and phentermine (INN); salts thereof",Import,32183.98,52.14,Weight in kilograms,52.14,29
Argentina,2022,Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4,Import,3283774.19,35424.97,Weight in kilograms,35424.97,29
Argentina,2022,Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4,Export,143.25,0.29,Weight in kilograms,0.29,29
Argentina,2022,"Amine-function compounds; aromatic amines and their derivatives; o-, m-, p-phenylenediamine, diaminotoluenes and their derivatives; salts thereof",Import,5343811.71,,No Quantity,,29
Argentina,2022,"Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51",Import,1192384.94,,No Quantity,,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts",Import,6552989.19,2791135.11,Weight in kilograms,2791135.11,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts",Export,31493.1,6370.0,Weight in kilograms,6370.0,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts",Import,1306931.7,686038.866,Weight in kilograms,686038.866,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine",Import,2349552.45,1391440.65,Weight in kilograms,1391440.65,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, Methyldiethanolamine and ethyldiethanolamine",Import,474625.14,197275.5,Weight in kilograms,197275.5,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1",Import,14872156.16,,No Quantity,,29
Argentina,2022,"Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1",Export,189282.72,28172.6,Weight in kilograms,28172.6,29
Argentina,2022,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, aminohydroxynaphthalenesulphonic acids and their salts",Import,821.07,,No Quantity,,29
Argentina,2022,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2",Import,3800890.89,,No Quantity,,29
Argentina,2022,"Amino-aldehydes, amino-ketones and amino-quinones; other than those containing more than one kind of oxygen function, salts thereof",Import,8969.1,19.01,Weight in kilograms,19.01,29
Argentina,2022,"Amino-aldehydes, amino-ketones and amino-quinones; other than those containing more than one kind of oxygen function; salts thereof, excluding amfepramone (INN), methadone (INN), and normethadone (INN) and salts thereof",Import,500903.44,2566.76,Weight in kilograms,2566.76,29
Argentina,2022,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof",Import,19688258.57,,No Quantity,,29
Argentina,2022,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; glutamic acid and its esters; salts thereof",Import,5014185.34,,No Quantity,,29
Argentina,2022,"Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof",Import,20893926.62,3889917.729,Weight in kilograms,3889917.729,29
Argentina,2022,"Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof",Export,3940686.78,470772.39,Weight in kilograms,470772.39,29
Argentina,2022,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",Import,17745520.5,4848859.77,Weight in kilograms,4848859.77,29
Argentina,2022,"Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined",Import,34940161.88,13434699.32,Weight in kilograms,13434699.32,29
Argentina,2022,"Lecithins and other phosphoaminolipids, whether or not chemically defined",Import,5045145.17,,No Quantity,,29
Argentina,2022,"Lecithins and other phosphoaminolipids, whether or not chemically defined",Export,145644242.91,176824050.0,Weight in kilograms,176824050.0,29
Argentina,2022,Quaternary ammonium salts and hydroxides; whether or not chemically defined n.e.c. in heading no. 2923,Import,9370601.9,2733604.277,Weight in kilograms,2733604.277,29
Argentina,2022,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),Import,1076.54,0.03,Weight in kilograms,0.03,29
Argentina,2022,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",Import,16.04,0.01,Weight in kilograms,0.01,29
Argentina,2022,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",Import,15664376.75,,No Quantity,,29
Argentina,2022,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",Export,77046.18,10208.98,Weight in kilograms,10208.98,29
Argentina,2022,"Cyclic amides (including cyclic carbamates) and their derivatives, ureines and their derivatives; salts thereof",Import,3274355.44,,No Quantity,,29
Argentina,2022,"Cyclic amides (including cyclic carbamates) and their derivatives; other than the derivatives and salts of ureines, 2-acetamidobenzoic acid (N-acetylanthancillic acid),ethinamate S, and alachlor (ISO) and their derivatives and salts",Import,187165617.33,21207117.01,Weight in kilograms,21207117.01,29
Argentina,2022,"Cyclic amides (including cyclic carbamates) and their derivatives; other than the derivatives and salts of ureines, 2-acetamidobenzoic acid (N-acetylanthancillic acid),ethinamate S, and alachlor (ISO) and their derivatives and salts",Export,39014.55,1416.75,Weight in kilograms,1416.75,29
Argentina,2022,Imides and their derivatives; saccharin and its salts,Import,4439189.44,,No Quantity,,29
Argentina,2022,Imides and their derivatives; other than saccharin and glutethimide (INN),Import,1774263.77,47195.928,Weight in kilograms,47195.928,29
Argentina,2022,Imines and their derivatives; salts thereof; other than chlordimeform (ISO),Import,11222923.07,,No Quantity,,29
Argentina,2022,Nitrile-function compounds; acrylonitrile,Import,1525445.69,,No Quantity,,29
Argentina,2022,Nitrile-function compounds; 1-cyanoguanidine (dicyandiamide),Import,244160.45,,No Quantity,,29
Argentina,2022,Nitrile-function compounds; n.e.c. heading no. 2926,Import,35058583.86,,No Quantity,,29
Argentina,2022,Nitrile-function compounds; n.e.c. heading no. 2926,Export,30326.37,1722.07,Weight in kilograms,1722.07,29
Argentina,2022,"Diazo-, azo- or azoxy compounds",Import,1634539.1,,No Quantity,,29
Argentina,2022,Organic derivatives of hydrazine or of hydroxylamine,Export,79009.82,19278.0,Weight in kilograms,19278.0,29
Argentina,2022,Organic derivatives of hydrazine or of hydroxylamine,Import,27799489.5,668848.28,Weight in kilograms,668848.28,29
Argentina,2022,"Nitrogen-function compounds; n.e.c. in chapter 29, isocyanates",Import,15389719.02,,No Quantity,,29
Argentina,2022,"Nitrogen-function compounds; n.e.c. in chapter 29, excluding isocyanates",Import,9100718.78,,No Quantity,,29
Argentina,2022,Organo-sulphur compounds; thiocarbamates and dithiocarbamates,Import,1960585.11,,No Quantity,,29
Argentina,2022,"Organo-sulphur compounds; thiuram mono-, di- or tetrasulphides",Import,2148824.04,,No Quantity,,29
Argentina,2022,Organo-sulphur compounds; methionine,Import,50410396.37,,No Quantity,,29
Argentina,2022,Organo-sulphur compounds; n.e.c. in heading no. 2930,Import,221912268.26,,No Quantity,,29
Argentina,2022,Organo-sulphur compounds; n.e.c. in heading no. 2930,Export,93559.94,10391.33,Weight in kilograms,10391.33,29
Argentina,2022,Organo-inorganic compounds; tetramethyl lead and tetraethyl lead,Import,1794.58,145.16,Weight in kilograms,145.16,29
Argentina,2022,Organo-inorganic compounds; tributyltin compounds,Import,123174.77,5714.1,Weight in kilograms,5714.1,29
Argentina,2022,"Organo-inorganic compounds; other organo-phosphorus derivatives, n.e.c. in heading no. 2931",Import,935464734.7,,No Quantity,,29
Argentina,2022,"Organo-inorganic compounds; other organo-phosphorus derivatives, n.e.c. in heading no. 2931",Export,118876.84,24744.01,Weight in kilograms,24744.01,29
Argentina,2022,"Organo-inorganic compounds; other than tetramethyl lead, tetraethyl lead, tributyltin compounds, and other organo-phosphorous derivatives",Import,18104612.23,,No Quantity,,29
Argentina,2022,"Organo-inorganic compounds; other than tetramethyl lead, tetraethyl lead, tributyltin compounds, and other organo-phosphorous derivatives",Export,4409.22,236.01,Weight in kilograms,236.01,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, tetrahydrofuran",Import,532681.08,85710.799,Weight in kilograms,85710.799,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, 2-furaldehyde (furfuraldehyde)",Import,3573008.11,1124806.947,Weight in kilograms,1124806.947,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, furfuryl alcohol and tetrahydrofurfuryl alcohol",Import,157635.15,46629.694,Weight in kilograms,46629.694,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, sucralose",Import,15500937.09,337481.488,Weight in kilograms,337481.488,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.1",Import,5592910.47,79353.08,Weight in kilograms,79353.08,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.1",Export,51994.21,306.35,Weight in kilograms,306.35,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, lactones",Import,23205659.78,1372497.42,Weight in kilograms,1372497.42,29
Argentina,2022,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, lactones",Export,125508.76,12412.12,Weight in kilograms,12412.12,29
